RUN_ID,CANONICAL_ID,CANONICAL_NAME,FULL_PATH,FILE_NAME,EXTENSION,SIZE_BYTES,MATCHED_ALIASES,SOURCE_CLUSTER,ROLE_SIGNALS,DISCOVERY_CLASS,PHASE8F_INCLUDED,PHASE8F_EXCLUDED_ROOT,PHASE8F_DECISION
RUN-005,CAN-F1-R2,F1 Development R2 - LM Arena Blind Hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R2_HARDENED\00_MANIFEST\INPUT_SPLIT_SHA256.csv,INPUT_SPLIT_SHA256.csv,.csv,697,f1_dev_lmarena_blind_r2_hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,OTHER,COPY_OR_PROVENANCE,False,False,EXCLUDE_OUTSIDE_AUTHORITY_ROOT
RUN-005,CAN-F1-R2,F1 Development R2 - LM Arena Blind Hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R2_HARDENED\00_MANIFEST\R2_FROZEN_SPEC_BEFORE_HOLDOUT.json,R2_FROZEN_SPEC_BEFORE_HOLDOUT.json,.json,2410,f1_dev_lmarena_blind_r2_hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,AUTHORITY,COPY_OR_PROVENANCE,False,False,EXCLUDE_OUTSIDE_AUTHORITY_ROOT
RUN-005,CAN-F1-R2,F1 Development R2 - LM Arena Blind Hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R2_HARDENED\00_MANIFEST\R2_FROZEN_SPEC_SHA256.txt,R2_FROZEN_SPEC_SHA256.txt,.txt,66,f1_dev_lmarena_blind_r2_hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,AUTHORITY,COPY_OR_PROVENANCE,False,False,EXCLUDE_OUTSIDE_AUTHORITY_ROOT
RUN-005,CAN-F1-R2,F1 Development R2 - LM Arena Blind Hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R2_HARDENED\00_MANIFEST\R2_SUMMARY.json,R2_SUMMARY.json,.json,2377,f1_dev_lmarena_blind_r2_hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,RESULT,COPY_OR_PROVENANCE,False,False,EXCLUDE_OUTSIDE_AUTHORITY_ROOT
RUN-005,CAN-F1-R2,F1 Development R2 - LM Arena Blind Hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R2_HARDENED\00_MANIFEST\R2_SUMMARY.txt,R2_SUMMARY.txt,.txt,1310,f1_dev_lmarena_blind_r2_hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,RESULT,COPY_OR_PROVENANCE,False,False,EXCLUDE_OUTSIDE_AUTHORITY_ROOT
RUN-005,CAN-F1-R2,F1 Development R2 - LM Arena Blind Hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R2_HARDENED\01_HARDENED_CALIBRATION\PREHOLDOUT_CALIBRATION.csv,PREHOLDOUT_CALIBRATION.csv,.csv,368,f1_dev_lmarena_blind_r2_hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,OTHER,COPY_OR_PROVENANCE,False,False,EXCLUDE_OUTSIDE_AUTHORITY_ROOT
RUN-005,CAN-F1-R2,F1 Development R2 - LM Arena Blind Hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R2_HARDENED\02_CLUSTER_NULL_BENCHMARK\PREHOLDOUT_CLUSTER_NULL_SELECTION.csv,PREHOLDOUT_CLUSTER_NULL_SELECTION.csv,.csv,2808,f1_dev_lmarena_blind_r2_hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,OTHER,COPY_OR_PROVENANCE,False,False,EXCLUDE_OUTSIDE_AUTHORITY_ROOT
RUN-005,CAN-F1-R2,F1 Development R2 - LM Arena Blind Hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R2_HARDENED\04_PHYSICALLY_SEALED_HOLDOUT\HARDENED_HOLDOUT_RESULTS.csv,HARDENED_HOLDOUT_RESULTS.csv,.csv,579,f1_dev_lmarena_blind_r2_hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,RESULT,COPY_OR_PROVENANCE,False,False,EXCLUDE_OUTSIDE_AUTHORITY_ROOT
RUN-005,CAN-F1-R2,F1 Development R2 - LM Arena Blind Hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R2_HARDENED\05_POSTFREEZE_AUDIT\DIRECT_CONTINUOUS_FEATURE_PREDICTABILITY.csv,DIRECT_CONTINUOUS_FEATURE_PREDICTABILITY.csv,.csv,339,f1_dev_lmarena_blind_r2_hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,RESULT,COPY_OR_PROVENANCE,False,False,EXCLUDE_OUTSIDE_AUTHORITY_ROOT
RUN-005,CAN-F1-R2,F1 Development R2 - LM Arena Blind Hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R2_HARDENED\05_POSTFREEZE_AUDIT\POSTFREEZE_CLUSTER_ASSOCIATION_AUDIT.csv,POSTFREEZE_CLUSTER_ASSOCIATION_AUDIT.csv,.csv,3217,f1_dev_lmarena_blind_r2_hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,AUTHORITY,COPY_OR_PROVENANCE,False,False,EXCLUDE_OUTSIDE_AUTHORITY_ROOT
RUN-005,CAN-F1-R2,F1 Development R2 - LM Arena Blind Hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R2_HARDENED\06_OMISSION_LEDGER\NO_SILENT_OMISSION_LEDGER.csv,NO_SILENT_OMISSION_LEDGER.csv,.csv,1083,f1_dev_lmarena_blind_r2_hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,OTHER,COPY_OR_PROVENANCE,False,False,EXCLUDE_OUTSIDE_AUTHORITY_ROOT
RUN-005,CAN-F1-R2,F1 Development R2 - LM Arena Blind Hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R2_HARDENED\07_FROZEN_MODELS\ALL_FROZEN_MODEL.joblib,ALL_FROZEN_MODEL.joblib,.joblib,63494430,f1_dev_lmarena_blind_r2_hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,AUTHORITY,COPY_OR_PROVENANCE,False,False,EXCLUDE_OUTSIDE_AUTHORITY_ROOT
RUN-005,CAN-F1-R2,F1 Development R2 - LM Arena Blind Hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R2_HARDENED\07_FROZEN_MODELS\CODE_FROZEN_MODEL.joblib,CODE_FROZEN_MODEL.joblib,.joblib,19221105,f1_dev_lmarena_blind_r2_hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,AUTHORITY,COPY_OR_PROVENANCE,False,False,EXCLUDE_OUTSIDE_AUTHORITY_ROOT
RUN-005,CAN-F1-R2,F1 Development R2 - LM Arena Blind Hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R2_HARDENED\07_FROZEN_MODELS\NONCODE_FROZEN_MODEL.joblib,NONCODE_FROZEN_MODEL.joblib,.joblib,44825056,f1_dev_lmarena_blind_r2_hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,AUTHORITY,COPY_OR_PROVENANCE,False,False,EXCLUDE_OUTSIDE_AUTHORITY_ROOT
RUN-005,CAN-F1-R2,F1 Development R2 - LM Arena Blind Hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R2_HARDENED\F1_DEV_LMARENA_BLIND_R2_HARDENED_RESULTS.zip,F1_DEV_LMARENA_BLIND_R2_HARDENED_RESULTS.zip,.zip,125986400,f1_dev_lmarena_blind_r2_hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,RESULT,COPY_OR_PROVENANCE,False,False,EXCLUDE_OUTSIDE_AUTHORITY_ROOT
RUN-005,CAN-F1-R2,F1 Development R2 - LM Arena Blind Hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R2_HARDENED\F1_DEV_R2_COMPLETE.marker,F1_DEV_R2_COMPLETE.marker,.marker,134,f1_dev_lmarena_blind_r2_hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,AUTHORITY,COPY_OR_PROVENANCE,False,False,EXCLUDE_OUTSIDE_AUTHORITY_ROOT
RUN-005,CAN-F1-R2,F1 Development R2 - LM Arena Blind Hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\F1_DEV_LMARENA_BLIND_R2_HARDENED\00_MANIFEST\INPUT_SPLIT_SHA256.csv,INPUT_SPLIT_SHA256.csv,.csv,697,f1_dev_lmarena_blind_r2_hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,OTHER,COPY_OR_PROVENANCE,False,False,EXCLUDE_OUTSIDE_AUTHORITY_ROOT
RUN-005,CAN-F1-R2,F1 Development R2 - LM Arena Blind Hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\F1_DEV_LMARENA_BLIND_R2_HARDENED\00_MANIFEST\R2_FROZEN_SPEC_BEFORE_HOLDOUT.json,R2_FROZEN_SPEC_BEFORE_HOLDOUT.json,.json,2410,f1_dev_lmarena_blind_r2_hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,AUTHORITY,COPY_OR_PROVENANCE,False,False,EXCLUDE_OUTSIDE_AUTHORITY_ROOT
RUN-005,CAN-F1-R2,F1 Development R2 - LM Arena Blind Hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\F1_DEV_LMARENA_BLIND_R2_HARDENED\00_MANIFEST\R2_FROZEN_SPEC_SHA256.txt,R2_FROZEN_SPEC_SHA256.txt,.txt,66,f1_dev_lmarena_blind_r2_hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,AUTHORITY,COPY_OR_PROVENANCE,False,False,EXCLUDE_OUTSIDE_AUTHORITY_ROOT
RUN-005,CAN-F1-R2,F1 Development R2 - LM Arena Blind Hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\F1_DEV_LMARENA_BLIND_R2_HARDENED\00_MANIFEST\R2_SUMMARY.json,R2_SUMMARY.json,.json,2377,f1_dev_lmarena_blind_r2_hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,RESULT,COPY_OR_PROVENANCE,False,False,EXCLUDE_OUTSIDE_AUTHORITY_ROOT
RUN-005,CAN-F1-R2,F1 Development R2 - LM Arena Blind Hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\F1_DEV_LMARENA_BLIND_R2_HARDENED\00_MANIFEST\R2_SUMMARY.txt,R2_SUMMARY.txt,.txt,1310,f1_dev_lmarena_blind_r2_hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,RESULT,COPY_OR_PROVENANCE,False,False,EXCLUDE_OUTSIDE_AUTHORITY_ROOT
RUN-005,CAN-F1-R2,F1 Development R2 - LM Arena Blind Hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\F1_DEV_LMARENA_BLIND_R2_HARDENED\01_HARDENED_CALIBRATION\PREHOLDOUT_CALIBRATION.csv,PREHOLDOUT_CALIBRATION.csv,.csv,368,f1_dev_lmarena_blind_r2_hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,OTHER,COPY_OR_PROVENANCE,False,False,EXCLUDE_OUTSIDE_AUTHORITY_ROOT
RUN-005,CAN-F1-R2,F1 Development R2 - LM Arena Blind Hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\F1_DEV_LMARENA_BLIND_R2_HARDENED\02_CLUSTER_NULL_BENCHMARK\PREHOLDOUT_CLUSTER_NULL_SELECTION.csv,PREHOLDOUT_CLUSTER_NULL_SELECTION.csv,.csv,2808,f1_dev_lmarena_blind_r2_hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,OTHER,COPY_OR_PROVENANCE,False,False,EXCLUDE_OUTSIDE_AUTHORITY_ROOT
RUN-005,CAN-F1-R2,F1 Development R2 - LM Arena Blind Hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\F1_DEV_LMARENA_BLIND_R2_HARDENED\04_PHYSICALLY_SEALED_HOLDOUT\HARDENED_HOLDOUT_RESULTS.csv,HARDENED_HOLDOUT_RESULTS.csv,.csv,579,f1_dev_lmarena_blind_r2_hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,RESULT,COPY_OR_PROVENANCE,False,False,EXCLUDE_OUTSIDE_AUTHORITY_ROOT
RUN-005,CAN-F1-R2,F1 Development R2 - LM Arena Blind Hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\F1_DEV_LMARENA_BLIND_R2_HARDENED\05_POSTFREEZE_AUDIT\DIRECT_CONTINUOUS_FEATURE_PREDICTABILITY.csv,DIRECT_CONTINUOUS_FEATURE_PREDICTABILITY.csv,.csv,339,f1_dev_lmarena_blind_r2_hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,RESULT,COPY_OR_PROVENANCE,False,False,EXCLUDE_OUTSIDE_AUTHORITY_ROOT
RUN-005,CAN-F1-R2,F1 Development R2 - LM Arena Blind Hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\F1_DEV_LMARENA_BLIND_R2_HARDENED\05_POSTFREEZE_AUDIT\POSTFREEZE_CLUSTER_ASSOCIATION_AUDIT.csv,POSTFREEZE_CLUSTER_ASSOCIATION_AUDIT.csv,.csv,3217,f1_dev_lmarena_blind_r2_hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,AUTHORITY,COPY_OR_PROVENANCE,False,False,EXCLUDE_OUTSIDE_AUTHORITY_ROOT
RUN-005,CAN-F1-R2,F1 Development R2 - LM Arena Blind Hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\F1_DEV_LMARENA_BLIND_R2_HARDENED\06_OMISSION_LEDGER\NO_SILENT_OMISSION_LEDGER.csv,NO_SILENT_OMISSION_LEDGER.csv,.csv,1083,f1_dev_lmarena_blind_r2_hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,OTHER,COPY_OR_PROVENANCE,False,False,EXCLUDE_OUTSIDE_AUTHORITY_ROOT
RUN-005,CAN-F1-R2,F1 Development R2 - LM Arena Blind Hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\F1_DEV_LMARENA_BLIND_R2_HARDENED\F1_DEV_R2_COMPLETE.marker,F1_DEV_R2_COMPLETE.marker,.marker,134,f1_dev_lmarena_blind_r2_hardened,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,AUTHORITY,COPY_OR_PROVENANCE,False,False,EXCLUDE_OUTSIDE_AUTHORITY_ROOT
RUN-005,CAN-F1-R2,F1 Development R2 - LM Arena Blind Hardened,C:\RSOS\Training data\RUN_F1_DEV_LMARENA_BLIND_R2_HARDENED.py,RUN_F1_DEV_LMARENA_BLIND_R2_HARDENED.py,.py,26261,f1_dev_lmarena_blind_r2_hardened,C:\RSOS\Training data\RUN_F1_DEV_LMARENA_BLIND_R2_HARDENED.py,RUNNER,PRIMARY_CANDIDATE,True,False,SELECT_RUN_AUTHORITY_SOURCE
