ROW_INDEX,conversation_id,y,model_slug,raw_chars,raw_turns,SURFACE_FREE_SCORE,OPERATOR_RELATIONAL_SCORE,JOINT_MULTILAYER_SCORE,R1_COMPATIBLE_SCORE
129,68893f91-c168-832b-b1d4-0dff93f08aea,1,gpt-4o,50347,26,0.6941751556430726,0.9944871694012868,0.809675238504938,0.06704902037591166
130,688962e8-54f8-832e-825e-b801b0737c4d,1,gpt-4o,1620620,170,0.9996583526200159,0.9998013953216387,0.9889486079876177,0.9999993883321345
131,688a39ee-8808-8325-b74c-a5df1a505ad4,1,gpt-4o,1877853,282,0.998596518500793,0.9999997471724387,0.9904080552165917,0.9999837415345262
132,688a7662-4a2c-8325-ac1b-9f3600999db0,1,gpt-4o,992035,78,0.9999384742619601,0.999998291376291,0.9960416261653331,0.9999999992551643
133,688a849b-ad5c-832d-93ef-a012bb26c771,1,gpt-4o,1318566,258,0.7728192400349548,0.999353996973653,0.9442491345774299,0.9961490731294749
134,688cd08b-35a4-8327-9a25-58b5a7bd5cca,1,gpt-4o,1312795,535,0.7212575024884889,0.9999925278354264,0.954034234668649,0.6515387204625037
135,688d4554-b164-832f-93f6-92efcffd4b6a,1,gpt-4o,1070275,238,0.9722742648800066,0.9999679322201825,0.9704499770490014,0.9958323764405694
136,688d7633-9160-8322-92da-256c381691a3,1,gpt-4o,325486,102,0.9517573674589983,0.9899833026095721,0.9024355655783618,0.9723049766819789
137,688ee768-561c-8326-a0c6-82f3fa33d175,1,gpt-4o,46146,46,0.9457925637308587,0.3326410405223901,0.7395547367393377,0.9999984244178217
138,68901893-52c8-8325-9eca-0990da9ef494,1,gpt-4o,1046867,285,0.43020738868116243,0.9975692755276252,0.8852402321551804,0.740873973618724
139,689137a6-deac-8330-a98e-0b4649bad13d,1,gpt-4o,806300,392,0.9009642862448258,0.9772981921224766,0.8493308068783222,0.7440665972435535
140,689249ee-07e8-832f-ab4b-a342f82f7246,1,gpt-4o,55358,34,0.5395162263013297,0.8941882915755198,0.7095965348052987,0.7922671581133947
141,68925736-cf24-832b-9e6c-e1d2ec6db06e,1,gpt-4o,1056771,321,0.8266533495357158,0.985898362850128,0.9019621344767955,0.9957940620959312
142,68928bd6-b8b8-8327-adf3-fde9c4b9f448,1,gpt-4o,435887,214,0.999974899895976,0.9961593258899383,0.9337253160629816,0.9993452914509484
143,68929c47-f410-832b-a58d-829a0ee6b2f7,1,gpt-4o,172713,170,0.9100658024973696,0.9060485125992426,0.7997270430423569,0.927970980046541
144,6892c319-b364-8332-bd0b-372b354b6e9e,1,gpt-4o,475266,278,0.37804614800623254,0.7618983947937943,0.8349159793646708,0.8076139742787275
145,6892ebe0-0f74-8330-ab12-a682e210c0dd,1,gpt-4o,434253,306,0.9173629790449975,0.9965722418213615,0.8499696462909764,0.9130717190468246
146,68939a07-39ac-832b-b141-b7093e47baea,1,gpt-4o,113778,78,0.9557150283677799,0.996937178172345,0.8640856933750948,0.7103850744046434
147,6893a5e6-5e84-832f-8363-1fecb0ded29f,1,gpt-4o,48988,20,0.7797376549261028,0.9997616225798512,0.8826805452904373,0.9350614041175226
148,6893a7a7-a7ec-8323-8df9-ad7744e6413e,1,gpt-4o,97376,78,0.5526238905102626,0.9995358774525972,0.8569892599058918,0.17925836688637406
149,6893aca3-7c0c-8329-bf15-112195834fc8,1,gpt-4o,540963,289,0.9979357742299273,0.9998888282708946,0.9258080778687373,0.9994435831863107
150,6893e51b-1a4c-8320-a94e-6b08664e65cd,1,gpt-4o,47355,28,0.9995860027367433,0.9998196490109382,0.8357468657354216,0.9999218977736263
151,6893fcb9-22dc-832b-8a7d-e96aca327b6d,1,gpt-4o,188979,74,0.9681278334784215,0.9999706575927023,0.928564538699838,0.997904541195925
152,68940894-0c1c-8330-add1-c7a8fefd54e3,1,gpt-4o,51101,35,0.9518472446794682,0.9045685465534441,0.7132629294114783,0.9889325412488172
153,68940d4a-3304-8327-8ac7-20ea64ea9fdd,1,gpt-4o,131583,72,0.9985347694260962,0.9994713284306672,0.8855025000859387,0.9990867414552072
154,68941500-3874-8326-9bc4-7ff59faaaa0a,1,gpt-4o,23726,18,0.965630816184896,0.9813836422151758,0.7813463073446899,0.9801174153753575
155,6894173f-b0bc-8331-8dad-323e575d9771,1,gpt-4o,114084,50,0.9995767987332361,0.9998829507830695,0.9477949743231104,0.9999368665143474
156,68941abf-7518-832c-a5ef-8916c282656d,1,gpt-4o,450439,174,0.9912080767610898,0.9982176086935496,0.9411228558848493,0.9982818044225812
157,689464ea-6bfc-8327-af4c-a548a359a5f2,1,gpt-4o,166280,22,0.9978396042135773,0.9952300685724188,0.9423796891881764,0.999982352132658
158,68947d8d-f970-832d-aec9-db125d6b90e5,1,gpt-4o,12776,8,0.9635556119522962,0.9969089218930761,0.7704410919111747,0.9991965709072675
159,68947e22-3674-8321-bfc3-b90b9e7b27d3,1,gpt-4o,129482,36,0.9974110691173803,0.9907984586323515,0.9126824666999154,0.9997458387474125
160,6894834b-a200-8332-ba08-e69942b8f6a6,1,gpt-4o,19033,10,0.9940794152256032,0.8990742231730197,0.8058115129422649,0.9992533530121782
161,689483dd-4754-832c-a355-1d22d2e729b7,1,gpt-4o,15120,6,0.9998750198040388,0.8532881464550935,0.8747807461933477,0.9993927182575048
162,6894844d-97d8-832c-b580-4a63f71c1661,1,gpt-4o,58748,10,0.9984224845898167,0.9420740688247171,0.8837290242738218,0.9998653474087209
163,689486ff-7768-8324-ae1e-f8dcf0c3890a,1,gpt-4o,12012,6,0.9999164794782949,0.6932803125685089,0.8934237398507989,0.9999909694133297
164,68948779-48e0-8331-a19e-a534a3b00dc1,1,gpt-4o,36506,8,0.998366170991909,0.9896795912040125,0.8973837646910077,0.9998706090639204
165,68948a48-4bb8-8323-ba6c-a6d7d66bd7c7,1,gpt-4o,10246,4,0.9995192398588949,0.07690786563964176,0.8182726990921407,0.9999867723133371
166,68950c42-b100-8322-8602-144abe69ee1b,1,gpt-4-1-mini,6102,4,0.007564299995950254,0.06785180765209567,0.15827293673098738,0.8043718261964594
167,68950d4c-e414-8320-9359-5ccafb05e810,1,gpt-5,70586,58,0.8863437110653416,0.9983646192388321,0.8637941561586681,0.9213715229516447
168,68951f08-1958-832a-9c72-0c4f2785cd15,1,gpt-5,1031764,399,0.6834712956966784,0.9991103970063078,0.9244794443364094,0.9826462173003289
169,68952f7c-34c4-8325-b2db-db224eee537b,1,gpt-5,5875,4,0.7991624005270281,5.594022988332589e-05,0.5573445723611324,0.30466583864569213
170,6895324f-d880-832d-89bf-585ed02f207e,1,gpt-4-1-mini,7063,6,0.9991438997938202,0.9999691505409483,0.8653748511064108,0.32315792733695936
171,6895704a-cbd4-8328-adc6-3d94d0b0416a,1,gpt-4-1-mini,96944,80,0.3060812712955052,0.6045178488800063,0.5235549529649559,0.5836779436098338
172,689647c2-3744-832c-997f-324d92557f1f,1,gpt-5,49726,61,0.99996518283227,0.9961436302006651,0.8371786787118234,0.7660570308862349
173,68965c8a-8094-8327-94e4-8f2167ecd870,1,gpt-5,861967,647,0.964428098085124,0.9999948977044223,0.9502551781747811,0.9428299749325144
174,68982d65-68b8-8321-acdf-7556b721e7e8,1,gpt-5,85064,107,0.9983070080801203,0.8673566686532012,0.8239550310455979,0.9999165015270288
175,68984b95-2b2c-832b-81a6-65ab61b41c67,1,gpt-5,26281,14,0.9580764105127919,0.355509868359628,0.7326119290696109,0.7328369007634349
176,6898542f-0024-832a-8237-9f01b66c5d2d,1,gpt-5,275742,234,0.9316805391699919,0.9691389658448138,0.8174539671895155,0.919233796711459
177,68985f35-4010-8328-b525-854bf1ad75f1,1,gpt-5,388934,254,0.48730092091741356,0.9988615948054314,0.8980281355788846,0.8145527781276021
178,6899ceb6-53a4-832e-94cf-366d1c24dad0,1,gpt-5,411639,308,0.6631094487545621,0.9912736395517633,0.7986300729553654,0.6164430358444465
179,689a1e1d-e680-8323-8be3-682ea2c7e8f7,1,gpt-5,128781,110,0.7306871226227457,0.996117585843522,0.8003265394330917,0.5536548927560885
180,689b4817-69f4-8320-909c-4abc65a3c707,1,gpt-5,783053,361,0.5054328751947817,0.9679873377698638,0.8170501227279816,0.8448470756843846
181,689c1cc8-8738-8324-b895-bcd37d66fbb6,1,gpt-5,772359,516,0.9461062711472406,0.9421026955333384,0.7860105325427578,0.6683640832034615
182,689de80d-a614-8325-929c-cf5b4a25a15b,1,gpt-5,79609,64,0.3509772738138238,0.9394608060785541,0.7514675476141677,0.7016220586786622
183,689ecd15-a1a0-832d-9549-7fd7bf4ad6ad,1,gpt-5,492458,516,0.49821580107533353,0.9983474541741417,0.8152612662411409,0.2725520777384784
184,689f71f0-6ca0-8325-88c6-8086a3e3275b,1,gpt-5,97056,35,0.9918539949424602,0.7978754925180508,0.8476062858452384,0.9944421410951022
185,689f7893-ad60-8322-a630-c920ce41cec8,1,gpt-5,149530,88,0.4006078189557059,0.924032086761821,0.722209155644792,0.30181575805274585
186,68a0d8cc-a1f8-832f-baac-4445400734a9,1,gpt-5,772948,359,0.9143352682875691,0.995669039286699,0.883639582922874,0.9834741263263076
187,68a25739-7f14-8321-a1a4-71579d70320b,1,gpt-5,62107,76,0.9999979406979594,0.9989239481565664,0.9174441981038602,0.9999999985120935
188,68a26b4b-5e88-832e-92b5-40aba867506c,1,gpt-5,84060,50,0.9348007245197657,0.9814848422913734,0.7683496377486952,0.6440188643182713
189,68a326ea-f1cc-8322-8839-a689df8b8e01,1,gpt-5,57097,30,0.9133089187317006,0.9033694622042211,0.6961044199977271,0.017411540325676336
190,68a34f44-940c-8320-8cac-0057fcf2f421,1,gpt-5,179658,169,0.6295516735762152,0.9920572749723864,0.8092003518776028,0.8048398522433097
191,68a370d7-c924-8329-8b01-bcb3388bc8bd,1,gpt-5,674487,441,0.8758720881261907,0.9753417390363583,0.8494881617692803,0.8048644383901526
192,68a4a7ff-bd4c-832d-83ad-961524e4b572,1,gpt-5,13068,8,0.7664770141317931,0.3905622878457776,0.4110390806323906,0.026170381203648202
193,68a4ab2d-f450-832b-843b-fb610a966522,1,gpt-5,306140,243,0.7233688768342962,0.9910896351414024,0.7803842716918913,0.45018211566800553
194,68a4ac5a-92b8-8320-8eb5-bdd1488027e2,1,gpt-5,19486,10,0.6346834570549391,0.12548332048173302,0.4478507257825007,0.8049926262943589
195,68a6f3c5-f118-8333-b51a-252a7ac6da93,1,gpt-5,5904,6,0.7083464349038149,0.9818035646623873,0.4332842589846294,0.6666356958137069
196,68a830d4-a1c4-8321-a18c-fc0fc963d019,1,gpt-5,115289,106,0.6093704890441659,0.9969374509580207,0.8020473274716543,0.2530116923374728
197,68a873ec-3488-832d-be6b-3d5bfa05506e,1,gpt-5,10673,4,0.8021481062989225,0.012986675053438748,0.42369409489771626,0.9272837137950771
198,68a87978-35f0-8322-a750-0c6eb57e4d79,1,gpt-5,105683,103,0.7004324573921874,0.9966485179530553,0.806436168848273,0.44027830749778046
199,68a8aaa5-9190-832c-81eb-12f5bb1482ce,1,gpt-4o,215601,144,0.992499658288692,0.9706650928691781,0.7980127609063123,0.9789417919017264
200,68a98628-c124-8332-802d-6766616706bd,1,gpt-5,677368,434,0.9505024678599807,0.9943513840560868,0.8497103828883268,0.8866929268193857
201,68a9c918-205c-8321-83d0-25515635ff32,1,gpt-5,135200,50,0.40019754543513764,0.9565585305407716,0.7460480700126985,0.6489658413365227
202,68a9f0df-b7b0-8333-8020-10527d469055,1,gpt-5-instant,838651,426,0.7969163571949022,0.9960858560017645,0.8314291598272395,0.6330953272762203
203,68ab2ea6-4670-8320-8b75-aadd6eb6330f,1,gpt-5,652104,293,0.9999999999995743,0.998917867496197,0.9881983742596274,0.7442828362158599
204,68ab3459-6258-8322-a83d-4d1b10eecb66,1,gpt-5,185094,114,0.9999999967308895,0.9923434125480962,0.9585967512556607,0.793145729237613
205,68ab4b99-b6dc-8323-b0e4-431a6a790c39,1,gpt-5-instant,497330,238,0.9999999997278752,0.9986096858063733,0.9749721187201991,0.6796203850450286
206,68ab72ce-2bcc-8330-9162-bfc64134abb2,1,gpt-5-instant,51944,26,0.43900257848906704,0.999142232553108,0.780262021088815,0.2816186730947334
207,68ac5552-c8b0-832e-ac0b-e8caded0ce94,1,gpt-5-instant,1607345,248,0.9999999999919653,0.9940380398123101,0.9929451080291586,0.9999067198000585
208,68acb631-986c-8327-a241-26d405921bfb,1,gpt-5,286588,157,0.9999865545113398,0.9503007727458187,0.9089158978283344,0.9918096326449728
209,68acd431-95a0-8327-ab7a-a680dbd0a990,1,gpt-5-thinking,92089,40,0.9975815008980093,0.9847289118380348,0.8544560862740077,0.9979165349078426
210,68ada870-0d10-832a-85c0-2875eb345278,1,gpt-5-instant,91208,40,0.8309786995249699,0.8332818412736827,0.6536032046128346,0.9005552065445834
211,68adb5f2-0f64-8321-8804-431c132b0876,1,gpt-5-instant,89800,57,0.9846086768611179,0.9768930600204622,0.8294682615553653,0.9855274863344813
212,68ae1d8d-1978-8331-ade0-73ddd83b5434,1,gpt-5-instant,15876,8,0.9870453897316088,0.7847081709321201,0.6754711197557379,0.9382769357657005
213,68ae4ff1-d1f0-8321-a88b-7e16558a2181,1,gpt-4o,421540,232,0.9971737502760655,0.999977294573347,0.9156162393373958,0.9956914033320269
214,68b0b977-fd38-8329-9365-07ad186bc0a7,1,gpt-5-thinking,106905,67,0.59735101594143,0.9882006801299581,0.805043267409561,0.6452337316070751
215,68b0c9ab-24c4-8329-92ac-0df77d9d2498,1,gpt-5-thinking,320245,93,0.9941797216943394,0.9999969878148395,0.9812368005352715,0.9999989148460816
216,68b1e518-7238-8328-946e-bb6c754479c4,1,gpt-4o,113057,46,0.9973455567387323,0.9922392307935995,0.8319291407015318,0.9968659587868894
217,68b1ea96-01d0-832f-ad57-3b0b752211ff,1,gpt-4o,136238,74,0.9968532137676641,0.9808195280950911,0.8233445656354893,0.99790471567682
218,68b332b3-abf4-832b-a25a-067e949b6b02,1,gpt-4o,251675,112,0.9928013150836484,0.9930606146801175,0.8579142378789644,0.9776761331407551
219,68b4a01e-0568-8326-9138-ad245ce13457,1,gpt-4o,584665,257,0.9890903294996234,0.9936044940132546,0.8807111830471339,0.9967382172323398
220,68b4a3a9-3448-8326-8ad9-69d7441a7d90,1,gpt-5-thinking,68077,8,0.9999961852100775,0.9899787159443736,0.9932801984765334,0.9999999999957632
221,688a2be3-cac4-8323-af64-7e55785d8916,0,gpt-4o,7125,8,0.12744351111140106,0.12340227902550494,0.2595500749825566,0.20513625479212236
222,68948f03-856c-8326-8dcd-3591316d105b,0,gpt-4-1-mini,32258,44,0.17611003032982722,0.8186768333837203,0.4594205889635441,0.08492682291081716
223,68957983-cba8-832d-946e-2143d4f7f6ba,0,gpt-4-1-mini,56495,62,0.14786410523424257,0.13638446622201852,0.37870496672475057,0.043974996897612084
224,68963d70-2e10-832e-8d0e-9d12fb31c268,0,gpt-5,8121,8,0.920501905618664,0.9996846471194526,0.6129743020351116,0.4853713507850838
225,68963ed3-84fc-8327-9d48-1c4dd760fdc4,0,gpt-5,4855,8,0.9013823348816101,0.023867957589931495,0.18728747172038193,0.9652933124073215
226,689b1a52-3fec-8325-928d-ab9d1a13337a,0,gpt-5-thinking,6166,8,0.13771336046256977,0.00016965704974622353,0.12167053149111332,0.5624137138359627
227,689b1b73-8524-832e-b000-3cb3ee1721cb,0,gpt-5,10676,6,0.5454880743681639,0.25826394738185726,0.2504331263216324,0.6720815224793039
228,689c903a-f7e4-832d-86e2-585e29fc0f87,0,gpt-5,19518,26,0.024335449951906948,0.9912500551520587,0.6357872383600448,0.10051602066150853
229,689cdcca-bc14-8330-ac50-62c63bc80e7b,0,gpt-5,5634,6,0.5233630657960587,0.0005889949037909077,0.08344734464512402,0.9791509254036352
230,689dcb24-bc20-8329-8f5d-4135eb3de02d,0,gpt-5,4868,4,0.07095194261467164,0.999115878987736,0.28066299166766456,0.20774479043025465
231,689f385c-2cf8-832c-8ab3-57726512331d,0,gpt-5,5302,6,0.18371514856617566,0.9994949672319545,0.24085319464659607,0.9870557101206919
232,689f548b-4a5c-8320-885b-001a87c14d1a,0,gpt-5,12691,12,0.027866953964612695,0.9714599785411157,0.5472311482766513,0.1985880078434577
233,68a4d1c7-82d8-832c-9c5b-d763109053c4,0,gpt-5,1966,4,0.18210411644799948,0.9998313634754559,0.24554904091294735,0.998676771544307
234,68a5cbb3-0070-8322-ba79-7ffc7653fa79,0,gpt-5,4705,6,0.3145333887324081,0.9101219519008169,0.19475271418178516,0.9407516894504854
235,68a86e2f-3890-8321-ab43-229f0841a004,0,gpt-5,5612,5,0.006052001609203776,0.04290300667977187,0.13637566173155102,0.19481255366761357
236,68b46ec1-4648-8328-8771-aa3c609008e1,0,gpt-5-thinking,8788,9,0.949109319445952,5.076009333246476e-08,0.5282783038331016,0.6769203058276494
