SEQUENCE_NO,EXPERIMENT_ID,SOURCE_PATH,DESTINATION_PATH,DESTINATION_BUCKET,POLICY_ORIGIN,SIZE_BYTES,SOURCE_MTIME_NS_BEFORE,SOURCE_SHA256,DESTINATION_SHA256,HASH_VERIFIED,COPY_STATUS,ERROR
179,EXP-011,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\07_NUISANCE_CONTROL\CEM_PER_LINEAGE_RESULTS.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\025_EXP-011__F2_External_Population_Rarity\05_OUTPUTS\SOURCE\07_NUISANCE_CONTROL\CEM_PER_LINEAGE_RESULTS.csv,05_OUTPUTS,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,10449,1789161733571462700,d679663902806fa62c302ac0285fff2021214f3e86cd4e9fe58d10de91e09f92,d679663902806fa62c302ac0285fff2021214f3e86cd4e9fe58d10de91e09f92,True,COPIED_AND_VERIFIED,
180,EXP-011,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\10_FINAL_MANIFEST\F2_A_SUMMARY.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\025_EXP-011__F2_External_Population_Rarity\05_OUTPUTS\SOURCE\10_FINAL_MANIFEST\F2_A_SUMMARY.json,05_OUTPUTS,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,6403,1789161733584454800,375704f8693c7e37647ca381b7a20f92c623d2c80ab17cf5c4c5646adbdbcd00,375704f8693c7e37647ca381b7a20f92c623d2c80ab17cf5c4c5646adbdbcd00,True,COPIED_AND_VERIFIED,
181,EXP-011,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\10_FINAL_MANIFEST\F2_A_SUMMARY.txt,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\025_EXP-011__F2_External_Population_Rarity\05_OUTPUTS\SOURCE\10_FINAL_MANIFEST\F2_A_SUMMARY.txt,05_OUTPUTS,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,1715,1789161733586455800,fe8e6a43751e84376a87fc927dd8de2027dc199591e05a92d6bbd42dc7e122f0,fe8e6a43751e84376a87fc927dd8de2027dc199591e05a92d6bbd42dc7e122f0,True,COPIED_AND_VERIFIED,
182,EXP-011,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\F2_A_WILDCHAT_RARITY_RUNNER_ORIGINAL.zip,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\025_EXP-011__F2_External_Population_Rarity\08_PACKAGE\SOURCE\F2_A_WILDCHAT_RARITY_RUNNER_ORIGINAL.zip,08_PACKAGE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,16705,1789160107460671200,b0d116d6d12afe0a8eb7b22f45bd98a40844ee601a73716e0fdd103b4704af62,b0d116d6d12afe0a8eb7b22f45bd98a40844ee601a73716e0fdd103b4704af62,True,COPIED_AND_VERIFIED,
183,EXP-011,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\01_FROZEN_IMPLEMENTATION\F2_FROZEN_IMPLEMENTATION_SPEC.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\025_EXP-011__F2_External_Population_Rarity\09_FREEZE\SOURCE\01_FROZEN_IMPLEMENTATION\F2_FROZEN_IMPLEMENTATION_SPEC.json,09_FREEZE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,2286,1789149212000000000,d3c84d4bac32323c28cfc11ac5028c27a81c3d7c0a6ad08dad95e11edb4d8565,d3c84d4bac32323c28cfc11ac5028c27a81c3d7c0a6ad08dad95e11edb4d8565,True,COPIED_AND_VERIFIED,
184,EXP-011,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\01_FROZEN_IMPLEMENTATION\PORTABLE_FROZEN_BR1_MODELS.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\025_EXP-011__F2_External_Population_Rarity\09_FREEZE\SOURCE\01_FROZEN_IMPLEMENTATION\PORTABLE_FROZEN_BR1_MODELS.json,09_FREEZE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,5407,1789149212000000000,7ee5bc86f4ca12f0b4aafdbe52efc733d090ae0009b27246909841f15d2555cd,7ee5bc86f4ca12f0b4aafdbe52efc733d090ae0009b27246909841f15d2555cd,True,COPIED_AND_VERIFIED,
185,EXP-011,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\02_INPUT_MANIFEST\FROZEN_LINEAGE_THRESHOLDS_PRE_EXTERNAL.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\025_EXP-011__F2_External_Population_Rarity\09_FREEZE\SOURCE\02_INPUT_MANIFEST\FROZEN_LINEAGE_THRESHOLDS_PRE_EXTERNAL.csv,09_FREEZE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,403,1789160221113546000,45bf6c9850569c27a3257bf356e04167c0ca94b4f3ae638a79fbc296b83b656c,45bf6c9850569c27a3257bf356e04167c0ca94b4f3ae638a79fbc296b83b656c,True,COPIED_AND_VERIFIED,
186,EXP-011,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\02_INPUT_MANIFEST\FROZEN_MODEL_EQUIVALENCE.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\025_EXP-011__F2_External_Population_Rarity\09_FREEZE\SOURCE\02_INPUT_MANIFEST\FROZEN_MODEL_EQUIVALENCE.csv,09_FREEZE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,267,1789160221109548500,f4fb4bda39ac8db353e15d7910e1daf7b50b9d4a22dba3120ec84356a1a4307e,f4fb4bda39ac8db353e15d7910e1daf7b50b9d4a22dba3120ec84356a1a4307e,True,COPIED_AND_VERIFIED,
187,EXP-011,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\04_EXTERNAL_FEATURES\WILDCHAT_EXACT_FROZEN_FEATURES.parquet,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\025_EXP-011__F2_External_Population_Rarity\09_FREEZE\SOURCE\04_EXTERNAL_FEATURES\WILDCHAT_EXACT_FROZEN_FEATURES.parquet,09_FREEZE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,1689239,1789161732907913100,20f67c341bdc22fbe30486540945600e0e427181f3289be4e970c3d623e8724d,20f67c341bdc22fbe30486540945600e0e427181f3289be4e970c3d623e8724d,True,COPIED_AND_VERIFIED,
188,EXP-011,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\06_RARITY_TAILS\FROZEN_THRESHOLD_TAIL_RARITY.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\025_EXP-011__F2_External_Population_Rarity\09_FREEZE\SOURCE\06_RARITY_TAILS\FROZEN_THRESHOLD_TAIL_RARITY.csv,09_FREEZE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,1277,1789161733193899700,5a3805d3ef02e7c3a517bd0c955dae80c3d199454d8341136b24f41c7493e05d,5a3805d3ef02e7c3a517bd0c955dae80c3d199454d8341136b24f41c7493e05d,True,COPIED_AND_VERIFIED,
189,EXP-011,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\10_FINAL_MANIFEST\F2_A_OUTPUT_SHA256_MANIFEST.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\025_EXP-011__F2_External_Population_Rarity\09_FREEZE\SOURCE\10_FINAL_MANIFEST\F2_A_OUTPUT_SHA256_MANIFEST.csv,09_FREEZE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,5399,1789161736546894500,ff52c8725298e71912a3edb5c6665a266e687cefb183b8003aadea0afd9a9c2f,ff52c8725298e71912a3edb5c6665a266e687cefb183b8003aadea0afd9a9c2f,True,COPIED_AND_VERIFIED,
190,EXP-011,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\F2_A_COMPLETE.marker,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\025_EXP-011__F2_External_Population_Rarity\09_FREEZE\SOURCE\F2_A_COMPLETE.marker,09_FREEZE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,152,1789161733618246700,c249f9deae4a33efa89ded4a9db2d09dde23b88d6a3ce64c88062f16334def05,c249f9deae4a33efa89ded4a9db2d09dde23b88d6a3ce64c88062f16334def05,True,COPIED_AND_VERIFIED,
191,EXP-011,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\F2_EXTERNAL_POPULATION_RARITY_COMPLETE.zip,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\025_EXP-011__F2_External_Population_Rarity\09_FREEZE\SOURCE\F2_EXTERNAL_POPULATION_RARITY_COMPLETE.zip,09_FREEZE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,560865201,1789161764682277300,cfe15fc8930fc0121501c062b26bda1e5758f93d45acd124a63f5733c01184b2,cfe15fc8930fc0121501c062b26bda1e5758f93d45acd124a63f5733c01184b2,True,COPIED_AND_VERIFIED,
192,EXP-011,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\F2_EXTERNAL_POPULATION_RARITY_COMPLETE.zip.sha256.txt,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\025_EXP-011__F2_External_Population_Rarity\09_FREEZE\SOURCE\F2_EXTERNAL_POPULATION_RARITY_COMPLETE.zip.sha256.txt,09_FREEZE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,66,1789161768606292200,099c2ff45ca85879d0694ce71417879c5211a8e8ad1374d2db5297afbddb0aa9,099c2ff45ca85879d0694ce71417879c5211a8e8ad1374d2db5297afbddb0aa9,True,COPIED_AND_VERIFIED,
193,EXP-011,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\F2_EXTERNAL_POPULATION_RARITY_COMPLETE_PACKAGE\F2_EXTERNAL_POPULATION_RARITY_COMPLETE.zip,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\025_EXP-011__F2_External_Population_Rarity\09_FREEZE\SOURCE\F2_EXTERNAL_POPULATION_RARITY_COMPLETE_PACKAGE\F2_EXTERNAL_POPULATION_RARITY_COMPLETE.zip,09_FREEZE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,560865201,1789161764682277300,cfe15fc8930fc0121501c062b26bda1e5758f93d45acd124a63f5733c01184b2,cfe15fc8930fc0121501c062b26bda1e5758f93d45acd124a63f5733c01184b2,True,COPIED_AND_VERIFIED,
194,EXP-011,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\F2_EXTERNAL_POPULATION_RARITY_COMPLETE_PACKAGE\ORIGINAL_SHA256.txt,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\025_EXP-011__F2_External_Population_Rarity\09_FREEZE\SOURCE\F2_EXTERNAL_POPULATION_RARITY_COMPLETE_PACKAGE\ORIGINAL_SHA256.txt,09_FREEZE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,188,1789162198637069200,0446e971595e37c63af3978fe08d8619155cde47dc5e08c6134e85e0ac39dfab,0446e971595e37c63af3978fe08d8619155cde47dc5e08c6134e85e0ac39dfab,True,COPIED_AND_VERIFIED,
195,EXP-011,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\F2_EXTERNAL_POPULATION_RARITY_COMPLETE_PACKAGE\SPLIT_3_PARTS\F2_EXTERNAL_POPULATION_RARITY_COMPLETE.zip.part001,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\025_EXP-011__F2_External_Population_Rarity\09_FREEZE\SOURCE\F2_EXTERNAL_POPULATION_RARITY_COMPLETE_PACKAGE\SPLIT_3_PARTS\F2_EXTERNAL_POPULATION_RARITY_COMPLETE.zip.part001,09_FREEZE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,186955067,1789162115179411300,22d9c5ec33dd375e9637aef469a06cd881723b169e528a8ea399fbd9b050c72a,22d9c5ec33dd375e9637aef469a06cd881723b169e528a8ea399fbd9b050c72a,True,COPIED_AND_VERIFIED,
196,EXP-011,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\F2_EXTERNAL_POPULATION_RARITY_COMPLETE_PACKAGE\SPLIT_3_PARTS\F2_EXTERNAL_POPULATION_RARITY_COMPLETE.zip.part002,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\025_EXP-011__F2_External_Population_Rarity\09_FREEZE\SOURCE\F2_EXTERNAL_POPULATION_RARITY_COMPLETE_PACKAGE\SPLIT_3_PARTS\F2_EXTERNAL_POPULATION_RARITY_COMPLETE.zip.part002,09_FREEZE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,186955067,1789162115433682300,0eb8318166d2c052c3cd935e3b0fe78ba4a9184c5cb801826e4bc74eab0846d1,0eb8318166d2c052c3cd935e3b0fe78ba4a9184c5cb801826e4bc74eab0846d1,True,COPIED_AND_VERIFIED,
197,EXP-011,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\F2_EXTERNAL_POPULATION_RARITY_COMPLETE_PACKAGE\SPLIT_3_PARTS\F2_EXTERNAL_POPULATION_RARITY_COMPLETE.zip.part003,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\025_EXP-011__F2_External_Population_Rarity\09_FREEZE\SOURCE\F2_EXTERNAL_POPULATION_RARITY_COMPLETE_PACKAGE\SPLIT_3_PARTS\F2_EXTERNAL_POPULATION_RARITY_COMPLETE.zip.part003,09_FREEZE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,186955067,1789162123781663700,5a7919d2b31315aced0e6968a47e936b600c9c56536b37a28bbf8130964cd766,5a7919d2b31315aced0e6968a47e936b600c9c56536b37a28bbf8130964cd766,True,COPIED_AND_VERIFIED,
198,EXP-011,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\F2_EXTERNAL_POPULATION_RARITY_COMPLETE_PACKAGE\SPLIT_SHA256_MANIFEST.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\025_EXP-011__F2_External_Population_Rarity\09_FREEZE\SOURCE\F2_EXTERNAL_POPULATION_RARITY_COMPLETE_PACKAGE\SPLIT_SHA256_MANIFEST.csv,09_FREEZE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,459,1789162198607088800,a6d3bc823b42a87e2217c6ea0bd5b00e7d1d03d0493ce72b3aa328607c41b969,a6d3bc823b42a87e2217c6ea0bd5b00e7d1d03d0493ce72b3aa328607c41b969,True,COPIED_AND_VERIFIED,
199,EXP-011,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\F2_FROZEN_IMPLEMENTATION_SPEC.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\025_EXP-011__F2_External_Population_Rarity\09_FREEZE\SOURCE\F2_FROZEN_IMPLEMENTATION_SPEC.json,09_FREEZE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,2286,1789149212000000000,d3c84d4bac32323c28cfc11ac5028c27a81c3d7c0a6ad08dad95e11edb4d8565,d3c84d4bac32323c28cfc11ac5028c27a81c3d7c0a6ad08dad95e11edb4d8565,True,COPIED_AND_VERIFIED,
200,EXP-011,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\PORTABLE_FROZEN_BR1_MODELS.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\025_EXP-011__F2_External_Population_Rarity\09_FREEZE\SOURCE\PORTABLE_FROZEN_BR1_MODELS.json,09_FREEZE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,5407,1789149212000000000,7ee5bc86f4ca12f0b4aafdbe52efc733d090ae0009b27246909841f15d2555cd,7ee5bc86f4ca12f0b4aafdbe52efc733d090ae0009b27246909841f15d2555cd,True,COPIED_AND_VERIFIED,
201,EXP-011,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\00_INPUTS_WILDCHAT\train-00049-of-00086.parquet,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\025_EXP-011__F2_External_Population_Rarity\00_CONTROL\UNCLASSIFIED_SOURCE\00_INPUTS_WILDCHAT\train-00049-of-00086.parquet,UNCLASSIFIED,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,103170595,1788907423045552200,6f8f300c0501ce5d83912abf1ae1097ed04c30d9ef93005003a39f4c61f1024c,6f8f300c0501ce5d83912abf1ae1097ed04c30d9ef93005003a39f4c61f1024c,True,COPIED_AND_VERIFIED,
202,EXP-011,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\00_INPUTS_WILDCHAT\train-00080-of-00086.parquet,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\025_EXP-011__F2_External_Population_Rarity\00_CONTROL\UNCLASSIFIED_SOURCE\00_INPUTS_WILDCHAT\train-00080-of-00086.parquet,UNCLASSIFIED,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,186001659,1788910252556986000,1ed63ac322419a05307a474c0db595cb440ca8d72c434dfcfd74f4bdf90028ae,1ed63ac322419a05307a474c0db595cb440ca8d72c434dfcfd74f4bdf90028ae,True,COPIED_AND_VERIFIED,
203,EXP-011,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\00_INPUTS_WILDCHAT\train-00085-of-00086.parquet,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\025_EXP-011__F2_External_Population_Rarity\00_CONTROL\UNCLASSIFIED_SOURCE\00_INPUTS_WILDCHAT\train-00085-of-00086.parquet,UNCLASSIFIED,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,496266956,1788911278712561700,898fd913b72075c13e237a70e9f60da9adbb9fd652b46970e123a3258b19f9ff,898fd913b72075c13e237a70e9f60da9adbb9fd652b46970e123a3258b19f9ff,True,COPIED_AND_VERIFIED,
204,EXP-011,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\02_INPUT_MANIFEST\F1_FINAL_VERIFIED.txt,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\025_EXP-011__F2_External_Population_Rarity\00_CONTROL\UNCLASSIFIED_SOURCE\02_INPUT_MANIFEST\F1_FINAL_VERIFIED.txt,UNCLASSIFIED,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,103,1789160220991389600,7e2bf08bcf7d6234c5fbf0c99d9bbe518f93b246e5df337131910087bc5c88b4,7e2bf08bcf7d6234c5fbf0c99d9bbe518f93b246e5df337131910087bc5c88b4,True,COPIED_AND_VERIFIED,
205,EXP-011,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\03_SCHEMA\train-00049-of-00086_SCHEMA.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\025_EXP-011__F2_External_Population_Rarity\00_CONTROL\UNCLASSIFIED_SOURCE\03_SCHEMA\train-00049-of-00086_SCHEMA.json,UNCLASSIFIED,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,7724,1789160227458507000,414bc53a5c2c13e7b05770f7f9c5da2d6b16c9bf0985745450aad7f8a657115d,414bc53a5c2c13e7b05770f7f9c5da2d6b16c9bf0985745450aad7f8a657115d,True,COPIED_AND_VERIFIED,
206,EXP-011,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\03_SCHEMA\train-00080-of-00086_SCHEMA.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\025_EXP-011__F2_External_Population_Rarity\00_CONTROL\UNCLASSIFIED_SOURCE\03_SCHEMA\train-00080-of-00086_SCHEMA.json,UNCLASSIFIED,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,7724,1789160420242799700,c0d5a40a057c6f771a0ac199e37a5ca53099f495d0fbd672af7ca84d14b7eab5,c0d5a40a057c6f771a0ac199e37a5ca53099f495d0fbd672af7ca84d14b7eab5,True,COPIED_AND_VERIFIED,
