FULL_PATH,FILE_NAME,EXTENSION,SIZE_BYTES,CREATED_UTC,MODIFIED_UTC,SOURCE_ROLE,COPY_STATUS,HYDRATION_STATUS,EXPERIMENT_ID,CANONICAL_ID,SOURCE_EXISTS,SENSITIVE_PATH,RUNTIME_OR_LIBRARY,COPY_OR_PROVENANCE_AUDIT,CROSS_CANONICAL_OVERLAP,OTHER_CANONICAL_MATCHES,DESTINATION_BUCKET,HYDRATION_AUDIT_CLASS,SOURCE_CLUSTER,AUDIT_VERSION,PHASE8C_POLICY_NAME,IN_AUTHORITATIVE_ROOT,EXCLUDED_ROOT_MATCH,CROSS_OVERRIDE,PHASE8C_DECISION
C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_CLEAN\03_FROZEN_SPECIFICATION.json,03_FROZEN_SPECIFICATION.json,.json,4968,2026-09-11T14:41:55.5232712Z,2026-09-11T14:43:02.7208554Z,AUTHORITY_OR_FREEZE|PROTOCOL_OR_METHOD,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-009,CAN-V12-TOPOLOGY,True,False,False,False,False,,09_FREEZE,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_CLEAN,PHASE8B_R2,V12 - Relational Topology Causal Map,False,False,False,EXCLUDE_OUTSIDE_AUTHORITATIVE_ROOT
C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_CLEAN\04_FROZEN_SPECIFICATION_SHA256.txt,04_FROZEN_SPECIFICATION_SHA256.txt,.txt,66,2026-09-11T14:41:55.5232712Z,2026-09-11T14:43:02.7208554Z,AUTHORITY_OR_FREEZE|PROTOCOL_OR_METHOD,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-009,CAN-V12-TOPOLOGY,True,False,False,False,False,,09_FREEZE,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_CLEAN,PHASE8B_R2,V12 - Relational Topology Causal Map,False,False,False,EXCLUDE_OUTSIDE_AUTHORITATIVE_ROOT
C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_CLEAN\05_FROZEN_PROMPTS.csv,05_FROZEN_PROMPTS.csv,.csv,7673196,2026-09-11T14:41:55.3357839Z,2026-09-11T14:43:42.7012570Z,AUTHORITY_OR_FREEZE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-009,CAN-V12-TOPOLOGY,True,False,False,False,False,,09_FREEZE,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_CLEAN,PHASE8B_R2,V12 - Relational Topology Causal Map,False,False,False,EXCLUDE_OUTSIDE_AUTHORITATIVE_ROOT
C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_CLEAN\14_CONTROL_MATCH_AUDIT.csv,14_CONTROL_MATCH_AUDIT.csv,.csv,155653,2026-09-11T14:41:55.4920244Z,2026-09-11T14:43:42.7246093Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-009,CAN-V12-TOPOLOGY,True,False,False,False,False,,00_CONTROL,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_CLEAN,PHASE8B_R2,V12 - Relational Topology Causal Map,False,False,False,EXCLUDE_OUTSIDE_AUTHORITATIVE_ROOT
C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_CLEAN\19_SOURCE_PROVENANCE.csv,19_SOURCE_PROVENANCE.csv,.csv,106,2026-09-11T14:41:19.5955618Z,2026-09-11T14:43:02.7208554Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-009,CAN-V12-TOPOLOGY,True,False,False,False,False,,02_INPUTS,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_CLEAN,PHASE8B_R2,V12 - Relational Topology Causal Map,False,False,False,EXCLUDE_OUTSIDE_AUTHORITATIVE_ROOT
C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_CLEAN\26_NATIVE_FROZEN_PROMPTS.csv,26_NATIVE_FROZEN_PROMPTS.csv,.csv,165400,2026-09-11T14:41:55.5076682Z,2026-09-11T14:43:42.7316048Z,AUTHORITY_OR_FREEZE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-009,CAN-V12-TOPOLOGY,True,False,False,False,False,,09_FREEZE,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_CLEAN,PHASE8B_R2,V12 - Relational Topology Causal Map,False,False,False,EXCLUDE_OUTSIDE_AUTHORITATIVE_ROOT
C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4\00_FROZEN_RUNNER.py,00_FROZEN_RUNNER.py,.py,124801,2026-09-11T15:24:29.2543056Z,2026-09-12T14:53:27.6214997Z,AUTHORITY_OR_FREEZE|RUNNER,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-009,CAN-V12-TOPOLOGY,True,False,False,False,False,,09_FREEZE,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4,PHASE8B_R2,V12 - Relational Topology Causal Map,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4\00_RUNNER_SHA256.txt,00_RUNNER_SHA256.txt,.txt,66,2026-09-11T15:24:29.2543056Z,2026-09-12T14:53:27.6224824Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-009,CAN-V12-TOPOLOGY,True,False,False,False,False,,09_FREEZE,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4,PHASE8B_R2,V12 - Relational Topology Causal Map,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4\00A_VALID_TEXT_COMPLETENESS.json,00A_VALID_TEXT_COMPLETENESS.json,.json,232,2026-09-12T02:29:24.0776546Z,2026-09-12T14:58:17.5573326Z,AUTHORITY_OR_FREEZE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-009,CAN-V12-TOPOLOGY,True,False,False,False,False,,09_FREEZE,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4,PHASE8B_R2,V12 - Relational Topology Causal Map,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4\00B_SMOKE_TEST.json,00B_SMOKE_TEST.json,.json,3743,2026-09-11T15:34:09.0532252Z,2026-09-11T15:34:09.0532252Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-009,CAN-V12-TOPOLOGY,True,False,False,False,False,,UNCLASSIFIED,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4,PHASE8B_R2,V12 - Relational Topology Causal Map,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4\00C_NATIVE_SMOKE_TEST.json,00C_NATIVE_SMOKE_TEST.json,.json,4379,2026-09-11T15:34:11.3220086Z,2026-09-11T15:34:11.3220086Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-009,CAN-V12-TOPOLOGY,True,False,False,False,False,,UNCLASSIFIED,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4,PHASE8B_R2,V12 - Relational Topology Causal Map,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4\00D_PREFLIGHT_SUMMARY.json,00D_PREFLIGHT_SUMMARY.json,.json,194,2026-09-11T15:24:29.2543056Z,2026-09-12T14:54:07.3645443Z,RESULT_OR_OUTPUT,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-009,CAN-V12-TOPOLOGY,True,False,False,False,False,,05_OUTPUTS,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4,PHASE8B_R2,V12 - Relational Topology Causal Map,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4\00E_ANALYSIS_SELFTEST.json,00E_ANALYSIS_SELFTEST.json,.json,1787,2026-09-11T15:25:33.0140505Z,2026-09-11T15:25:33.0140505Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-009,CAN-V12-TOPOLOGY,True,False,False,False,False,,UNCLASSIFIED,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4,PHASE8B_R2,V12 - Relational Topology Causal Map,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4\01_RAW_RESPONSES.jsonl,01_RAW_RESPONSES.jsonl,.jsonl,8859126,2026-09-11T15:34:53.6613493Z,2026-09-12T14:12:52.9255047Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-009,CAN-V12-TOPOLOGY,True,False,False,False,False,,04_RAW,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4,PHASE8B_R2,V12 - Relational Topology Causal Map,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4\02_ERRORS.jsonl,02_ERRORS.jsonl,.jsonl,563527,2026-09-11T15:34:53.6613493Z,2026-09-12T14:58:17.4956760Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-009,CAN-V12-TOPOLOGY,True,False,False,False,False,,06_DIAGNOSTIC,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4,PHASE8B_R2,V12 - Relational Topology Causal Map,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4\03_FROZEN_SPECIFICATION.json,03_FROZEN_SPECIFICATION.json,.json,4970,2026-09-11T15:24:29.2543056Z,2026-09-12T14:53:27.6224824Z,AUTHORITY_OR_FREEZE|PROTOCOL_OR_METHOD,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-009,CAN-V12-TOPOLOGY,True,False,False,False,False,,09_FREEZE,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4,PHASE8B_R2,V12 - Relational Topology Causal Map,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4\04_FROZEN_SPECIFICATION_SHA256.txt,04_FROZEN_SPECIFICATION_SHA256.txt,.txt,66,2026-09-11T15:24:29.2543056Z,2026-09-12T14:53:27.6234819Z,AUTHORITY_OR_FREEZE|PROTOCOL_OR_METHOD,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-009,CAN-V12-TOPOLOGY,True,False,False,False,False,,09_FREEZE,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4,PHASE8B_R2,V12 - Relational Topology Causal Map,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4\05_FROZEN_PROMPTS.csv,05_FROZEN_PROMPTS.csv,.csv,7673196,2026-09-11T15:24:29.0668033Z,2026-09-12T14:54:07.3375789Z,AUTHORITY_OR_FREEZE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-009,CAN-V12-TOPOLOGY,True,False,False,False,False,,09_FREEZE,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4,PHASE8B_R2,V12 - Relational Topology Causal Map,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4\14_CONTROL_MATCH_AUDIT.csv,14_CONTROL_MATCH_AUDIT.csv,.csv,155653,2026-09-11T15:24:29.2230366Z,2026-09-12T14:54:07.3565686Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-009,CAN-V12-TOPOLOGY,True,False,False,False,False,,00_CONTROL,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4,PHASE8B_R2,V12 - Relational Topology Causal Map,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4\15_MISSING_CELLS.csv,15_MISSING_CELLS.csv,.csv,93,2026-09-12T02:06:51.4239931Z,2026-09-12T14:58:17.5228711Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-009,CAN-V12-TOPOLOGY,True,False,False,False,False,,04_RAW,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4,PHASE8B_R2,V12 - Relational Topology Causal Map,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4\17_RAW_API_OBJECTS.jsonl.gz,17_RAW_API_OBJECTS.jsonl.gz,.gz,981179,2026-09-11T15:34:53.6613493Z,2026-09-12T14:58:17.4986805Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-009,CAN-V12-TOPOLOGY,True,False,False,False,False,,04_RAW,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4,PHASE8B_R2,V12 - Relational Topology Causal Map,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4\19_SOURCE_PROVENANCE.csv,19_SOURCE_PROVENANCE.csv,.csv,106,2026-09-11T15:23:52.3693684Z,2026-09-12T14:53:27.6306343Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-009,CAN-V12-TOPOLOGY,True,False,False,False,False,,02_INPUTS,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4,PHASE8B_R2,V12 - Relational Topology Causal Map,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4\26_NATIVE_ERRORS.jsonl,26_NATIVE_ERRORS.jsonl,.jsonl,0,2026-09-12T02:06:51.4299699Z,2026-09-12T02:06:51.4299699Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-009,CAN-V12-TOPOLOGY,True,False,False,False,False,,06_DIAGNOSTIC,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4,PHASE8B_R2,V12 - Relational Topology Causal Map,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4\26_NATIVE_FROZEN_PROMPTS.csv,26_NATIVE_FROZEN_PROMPTS.csv,.csv,165400,2026-09-11T15:24:29.2386814Z,2026-09-12T14:54:07.3635644Z,AUTHORITY_OR_FREEZE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-009,CAN-V12-TOPOLOGY,True,False,False,False,False,,09_FREEZE,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4,PHASE8B_R2,V12 - Relational Topology Causal Map,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4\26_NATIVE_MISSING_CELLS.csv,26_NATIVE_MISSING_CELLS.csv,.csv,10,2026-09-12T02:29:24.0766529Z,2026-09-12T14:58:17.5563476Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-009,CAN-V12-TOPOLOGY,True,False,False,False,False,,04_RAW,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4,PHASE8B_R2,V12 - Relational Topology Causal Map,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4\26_NATIVE_RAW.jsonl,26_NATIVE_RAW.jsonl,.jsonl,704039,2026-09-12T02:06:51.4299699Z,2026-09-12T02:29:24.0716584Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-009,CAN-V12-TOPOLOGY,True,False,False,False,False,,04_RAW,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4,PHASE8B_R2,V12 - Relational Topology Causal Map,True,False,False,SELECT_AUTHORITATIVE_SOURCE
